1.083, 5.930, -0.204
1.626, 5.857, -0.203
1.611, 5.865, -0.203
1.596, 5.876, -0.203
1.581, 5.884, -0.203
1.565, 5.893, -0.203
1.550, 5.901, -0.203
1.535, 5.912, -0.203
1.520, 5.920, -0.203
1.504, 5.928, -0.203
1.488, 5.937, -0.203
1.472, 5.945, -0.203
1.457, 5.953, -0.203
1.441, 5.962, -0.203
1.425, 5.970, -0.203
1.410, 5.981, -0.204
1.395, 5.989, -0.204
1.379, 5.998, -0.204
1.363, 6.006, -0.204
1.347, 6.014, -0.204
1.333, 6.030, -0.205
1.320, 6.046, -0.206
1.306, 6.061, -0.207
1.293, 6.077, -0.209
1.279, 6.093, -0.210
1.265, 6.109, -0.211
1.251, 6.125, -0.212
1.235, 6.135, -0.212
1.219, 6.142, -0.212
1.201, 6.145, -0.212
1.183, 6.147, -0.211
1.163, 6.145, -0.210
1.145, 6.148, -0.209
1.724, 6.080, -0.209
1.710, 6.097, -0.210
1.700, 6.119, -0.211
1.687, 6.136, -0.213
1.673, 6.153, -0.214
1.660, 6.170, -0.215
1.649, 6.193, -0.216
1.636, 6.210, -0.218
1.622, 6.227, -0.219
1.608, 6.244, -0.220
1.594, 6.261, -0.221
1.581, 6.279, -0.222
1.567, 6.296, -0.224
1.555, 6.320, -0.225
1.541, 6.338, -0.226
1.527, 6.356, -0.228
1.513, 6.373, -0.229
1.498, 6.391, -0.230
1.481, 6.402, -0.230
1.460, 6.400, -0.229
1.440, 6.402, -0.229
1.421, 6.405, -0.228
1.401, 6.407, -0.227
1.381, 6.409, -0.226
1.362, 6.412, -0.225
1.342, 6.414, -0.224
1.321, 6.412, -0.223
1.302, 6.414, -0.222
1.282, 6.416, -0.222
1.263, 6.419, -0.221
1.242, 6.416, -0.220
1.223, 6.418, -0.219
1.904, 6.494, -0.237
1.893, 6.521, -0.239
1.879, 6.541, -0.240
1.865, 6.560, -0.242
1.851, 6.580, -0.243
1.836, 6.599, -0.244
1.825, 6.627, -0.246
1.811, 6.647, -0.248
1.796, 6.667, -0.249
1.781, 6.687, -0.250
1.760, 6.692, -0.250
1.739, 6.694, -0.249
1.717, 6.696, -0.248
1.696, 6.699, -0.247
1.676, 6.706, -0.246
1.655, 6.709, -0.245
1.633, 6.711, -0.244
1.612, 6.713, -0.243
1.589, 6.710, -0.242
1.567, 6.712, -0.241
1.546, 6.714, -0.240
1.525, 6.716, -0.240
1.504, 6.719, -0.239
1.482, 6.721, -0.238
1.461, 6.723, -0.237
1.440, 6.725, -0.236
1.418, 6.722, -0.235
1.397, 6.724, -0.234
1.376, 6.726, -0.233
1.355, 6.729, -0.232
1.334, 6.731, -0.231
1.312, 6.727, -0.230
2.149, 7.058, -0.279
2.138, 7.090, -0.281
2.116, 7.098, -0.281
2.094, 7.106, -0.281
2.072, 7.114, -0.280
2.051, 7.122, -0.280
2.039, 7.155, -0.282
2.017, 7.163, -0.282
1.995, 7.171, -0.282
1.973, 7.179, -0.281
1.952, 7.187, -0.281
1.930, 7.195, -0.281
1.908, 7.203, -0.280
1.886, 7.211, -0.280
1.864, 7.219, -0.280
1.842, 7.227, -0.279
1.820, 7.235, -0.279
1.798, 7.243, -0.279
1.777, 7.251, -0.278
1.755, 7.259, -0.278
1.733, 7.267, -0.278
1.711, 7.275, -0.277
1.689, 7.283, -0.277
1.667, 7.291, -0.277
1.645, 7.299, -0.276
1.623, 7.307, -0.276
1.594, 7.290, -0.273
1.572, 7.298, -0.273
1.550, 7.306, -0.272
1.528, 7.314, -0.272
1.506, 7.321, -0.272
1.477, 7.304, -0.269
2.681, 8.281, -0.392
2.653, 8.290, -0.392
2.625, 8.298, -0.390
2.399, 7.831, -0.333
2.353, 7.789, -0.327
2.261, 7.635, -0.307
2.215, 7.589, -0.301
2.173, 7.552, -0.294
2.139, 7.534, -0.291
2.106, 7.519, -0.288
2.074, 7.504, -0.285
2.042, 7.488, -0.282
2.010, 7.474, -0.279
1.979, 7.460, -0.276
1.948, 7.448, -0.273
1.918, 7.435, -0.270
1.888, 7.423, -0.267
1.858, 7.411, -0.265
1.828, 7.398, -0.262
1.798, 7.386, -0.259
1.769, 7.374, -0.257
1.740, 7.361, -0.254
1.715, 7.361, -0.253
1.690, 7.360, -0.251
1.665, 7.360, -0.250
1.640, 7.359, -0.249
1.615, 7.359, -0.248
1.591, 7.358, -0.247
1.566, 7.358, -0.245
1.546, 7.371, -0.246
1.527, 7.390, -0.247
1.508, 7.409, -0.248
2.685, 8.290, -0.352
2.658, 8.300, -0.352
2.439, 7.856, -0.300
2.392, 7.813, -0.294
2.345, 7.770, -0.288
2.266, 7.645, -0.272
2.220, 7.599, -0.266
2.179, 7.566, -0.261
2.140, 7.536, -0.256
2.108, 7.521, -0.253
2.075, 7.506, -0.250
2.043, 7.491, -0.247
2.011, 7.476, -0.244
1.981, 7.465, -0.241
1.950, 7.452, -0.239
1.920, 7.440, -0.236
1.890, 7.427, -0.234
1.860, 7.415, -0.231
1.830, 7.402, -0.228
1.800, 7.390, -0.226
1.771, 7.378, -0.223
1.742, 7.365, -0.221
1.715, 7.358, -0.219
1.689, 7.357, -0.218
1.665, 7.357, -0.217
1.640, 7.356, -0.216
1.615, 7.357, -0.214
1.592, 7.361, -0.214
1.569, 7.364, -0.213
1.549, 7.379, -0.213
1.531, 7.401, -0.215
1.513, 7.424, -0.216
2.689, 8.298, -0.313
2.662, 8.309, -0.312
2.410, 7.787, -0.256
2.379, 7.782, -0.253
2.342, 7.761, -0.250
2.287, 7.695, -0.241
2.226, 7.613, -0.232
2.185, 7.581, -0.227
2.146, 7.548, -0.222
2.109, 7.523, -0.218
2.077, 7.508, -0.216
2.044, 7.493, -0.212
2.013, 7.479, -0.210
1.983, 7.469, -0.207
1.952, 7.456, -0.205
1.922, 7.444, -0.202
1.892, 7.431, -0.200
1.862, 7.419, -0.197
1.832, 7.406, -0.195
1.802, 7.394, -0.192
1.773, 7.381, -0.190
1.744, 7.369, -0.188
1.715, 7.357, -0.186
1.689, 7.354, -0.184
1.665, 7.356, -0.183
1.641, 7.360, -0.183
1.618, 7.363, -0.182
1.595, 7.367, -0.181
1.571, 7.371, -0.180
1.552, 7.388, -0.181
1.534, 7.410, -0.182
1.516, 7.433, -0.183
2.693, 8.306, -0.273
2.667, 8.317, -0.272
2.413, 7.794, -0.219
2.383, 7.789, -0.217
2.333, 7.738, -0.211
2.278, 7.673, -0.203
2.232, 7.628, -0.197
2.192, 7.595, -0.193
2.152, 7.563, -0.188
2.113, 7.531, -0.184
2.078, 7.510, -0.181
2.046, 7.495, -0.178
2.015, 7.482, -0.176
1.985, 7.472, -0.173
1.954, 7.460, -0.171
1.924, 7.448, -0.169
1.894, 7.435, -0.166
1.864, 7.423, -0.164
1.834, 7.410, -0.162
1.804, 7.398, -0.159
1.775, 7.385, -0.157
1.747, 7.377, -0.155
1.720, 7.371, -0.154
1.692, 7.361, -0.151
1.668, 7.362, -0.151
1.644, 7.366, -0.150
1.620, 7.370, -0.149
1.597, 7.373, -0.149
1.573, 7.377, -0.148
1.555, 7.396, -0.149
1.537, 7.419, -0.150
1.519, 7.442, -0.151
2.698, 8.316, -0.233
2.671, 8.325, -0.232
2.417, 7.801, -0.182
2.380, 7.782, -0.179
2.324, 7.716, -0.172
2.279, 7.672, -0.167
2.238, 7.639, -0.163
2.198, 7.608, -0.159
2.158, 7.577, -0.154
2.119, 7.545, -0.150
2.080, 7.514, -0.146
2.047, 7.497, -0.143
2.016, 7.485, -0.141
1.986, 7.475, -0.139
1.956, 7.464, -0.137
1.926, 7.452, -0.135
1.896, 7.439, -0.133
1.866, 7.430, -0.131
1.839, 7.423, -0.129
1.811, 7.416, -0.127
1.783, 7.410, -0.126
1.756, 7.403, -0.124
1.728, 7.394, -0.122
1.700, 7.384, -0.120
1.672, 7.374, -0.119
1.646, 7.372, -0.117
1.623, 7.376, -0.117
1.599, 7.379, -0.116
1.576, 7.383, -0.115
1.558, 7.405, -0.116
1.540, 7.428, -0.117
1.522, 7.450, -0.119
2.732, 8.392, -0.199
2.703, 8.399, -0.198
2.420, 7.808, -0.146
2.372, 7.760, -0.141
2.327, 7.720, -0.136
2.283, 7.683, -0.131
2.242, 7.649, -0.127
2.202, 7.618, -0.123
2.163, 7.588, -0.120
2.124, 7.557, -0.116
2.086, 7.527, -0.113
2.048, 7.499, -0.109
2.018, 7.488, -0.107
1.989, 7.480, -0.105
1.961, 7.475, -0.104
1.933, 7.469, -0.102
1.905, 7.463, -0.101
1.876, 7.456, -0.099
1.848, 7.449, -0.098
1.820, 7.443, -0.096
1.793, 7.436, -0.094
1.765, 7.427, -0.093
1.736, 7.417, -0.091
1.708, 7.407, -0.089
1.680, 7.397, -0.087
1.652, 7.387, -0.085
1.625, 7.382, -0.084
1.602, 7.386, -0.083
1.578, 7.390, -0.083
1.561, 7.413, -0.084
1.543, 7.436, -0.085
1.525, 7.459, -0.086
2.796, 8.538, -0.169
2.759, 8.528, -0.167
2.420, 7.806, -0.108
2.375, 7.768, -0.104
2.331, 7.730, -0.100
2.288, 7.693, -0.096
2.247, 7.659, -0.092
2.207, 7.628, -0.089
2.167, 7.597, -0.085
2.128, 7.567, -0.081
2.092, 7.542, -0.078
2.057, 7.519, -0.076
2.026, 7.508, -0.074
1.998, 7.504, -0.072
1.970, 7.499, -0.071
1.942, 7.493, -0.070
1.914, 7.488, -0.068
1.886, 7.482, -0.067
1.858, 7.476, -0.065
1.830, 7.470, -0.064
1.802, 7.462, -0.062
1.773, 7.451, -0.060
1.745, 7.441, -0.059
1.716, 7.431, -0.057
1.688, 7.420, -0.056
1.659, 7.410, -0.054
1.631, 7.400, -0.052
1.604, 7.392, -0.051
1.582, 7.398, -0.050
1.564, 7.421, -0.051
1.546, 7.445, -0.052
1.528, 7.468, -0.053
2.817, 8.585, -0.131
2.781, 8.577, -0.129
2.746, 8.571, -0.128
2.385, 7.790, -0.069
2.337, 7.741, -0.064
2.293, 7.703, -0.060
2.251, 7.669, -0.057
2.212, 7.640, -0.054
2.175, 7.617, -0.051
2.139, 7.593, -0.048
2.103, 7.570, -0.046
2.068, 7.548, -0.043
2.033, 7.525, -0.041
2.005, 7.520, -0.039
1.979, 7.522, -0.038
1.951, 7.517, -0.037
1.923, 7.512, -0.036
1.895, 7.506, -0.034
1.867, 7.500, -0.033
1.840, 7.496, -0.032
1.816, 7.502, -0.031
1.790, 7.499, -0.030
1.754, 7.467, -0.027
1.725, 7.457, -0.025
1.696, 7.446, -0.024
1.668, 7.436, -0.022
1.640, 7.426, -0.021
1.616, 7.430, -0.020
1.596, 7.444, -0.020
1.575, 7.456, -0.020
1.554, 7.471, -0.021
1.534, 7.485, -0.021
7.716, 19.845, -0.845
3.007, 9.101, -0.122
2.953, 9.058, -0.118
2.403, 7.831, -0.035
2.354, 7.781, -0.030
2.305, 7.732, -0.026
2.264, 7.698, -0.023
2.225, 7.670, -0.020
2.188, 7.646, -0.018
2.151, 7.623, -0.015
2.115, 7.600, -0.012
2.079, 7.576, -0.010
2.044, 7.554, -0.007
2.009, 7.532, -0.005
1.984, 7.533, -0.004
1.958, 7.535, -0.003
1.932, 7.536, -0.003
1.904, 7.531, -0.001
1.877, 7.526, -0.000
1.853, 7.532, 0.000
1.829, 7.538, 0.001
1.805, 7.544, 0.001
1.781, 7.550, 0.002
1.757, 7.555, 0.002
1.725, 7.534, 0.004
1.691, 7.508, 0.007
1.669, 7.517, 0.007
1.646, 7.526, 0.007
1.624, 7.536, 0.007
1.601, 7.545, 0.008
1.579, 7.554, 0.008
1.565, 7.593, 0.006
8.216, 20.991, -0.801
8.132, 21.015, -0.799
8.047, 21.037, -0.797
2.421, 7.872, 0.000
2.371, 7.821, 0.004
2.326, 7.782, 0.007
2.284, 7.748, 0.010
2.243, 7.714, 0.013
2.204, 7.686, 0.016
2.166, 7.659, 0.018
2.128, 7.632, 0.021
2.091, 7.605, 0.023
2.055, 7.582, 0.026
2.020, 7.559, 0.028
1.988, 7.544, 0.030
1.963, 7.546, 0.030
1.937, 7.547, 0.031
1.912, 7.552, 0.032
1.889, 7.560, 0.032
1.865, 7.566, 0.033
1.841, 7.572, 0.033
1.817, 7.578, 0.034
1.793, 7.584, 0.034
1.769, 7.590, 0.035
1.745, 7.597, 0.035
1.722, 7.605, 0.035
1.699, 7.613, 0.036
1.669, 7.598, 0.037
1.646, 7.608, 0.038
1.624, 7.620, 0.037
2.075, 9.255, -0.054
2.045, 9.265, -0.053
8.854, 22.453, -0.756
8.766, 22.485, -0.755
8.678, 22.516, -0.754
8.589, 22.548, -0.752
2.391, 7.869, 0.038
2.348, 7.833, 0.041
2.305, 7.798, 0.044
2.263, 7.763, 0.047
2.222, 7.729, 0.049
2.183, 7.701, 0.052
2.145, 7.674, 0.054
2.107, 7.647, 0.056
2.070, 7.620, 0.058
2.033, 7.593, 0.061
1.997, 7.567, 0.063
1.969, 7.562, 0.064
1.946, 7.571, 0.064
1.923, 7.580, 0.065
1.900, 7.589, 0.065
1.876, 7.598, 0.065
1.853, 7.605, 0.066
1.828, 7.611, 0.066
1.805, 7.617, 0.067
1.781, 7.626, 0.067
1.758, 7.634, 0.067
1.735, 7.642, 0.068
1.729, 7.708, 0.065
2.430, 10.089, -0.054
2.415, 10.162, -0.056
2.112, 9.264, -0.010
2.076, 9.255, -0.009
2.046, 9.263, -0.008
9.650, 24.277, -0.713
9.563, 24.333, -0.712
9.476, 24.389, -0.712
9.388, 24.445, -0.711
2.449, 8.008, 0.069
2.413, 7.991, 0.071
2.378, 7.976, 0.073
2.342, 7.960, 0.074
2.307, 7.943, 0.076
2.272, 7.926, 0.078
2.250, 7.945, 0.078
2.176, 7.826, 0.084
2.146, 7.821, 0.085
2.122, 7.830, 0.085
2.098, 7.840, 0.086
2.072, 7.844, 0.086
2.042, 7.839, 0.087
2.013, 7.834, 0.088
1.986, 7.836, 0.089
1.961, 7.843, 0.089
2.596, 9.801, 0.002
2.572, 9.838, 0.001
2.547, 9.875, 0.001
2.324, 9.298, 0.028
2.292, 9.305, 0.028
2.496, 10.059, -0.004
2.483, 10.137, -0.007
2.471, 10.220, -0.010
2.459, 10.305, -0.013
2.112, 9.264, 0.034
2.077, 9.256, 0.035
2.046, 9.262, 0.036
9.786, 24.584, -0.580
9.704, 24.656, -0.580
9.623, 24.729, -0.580
9.541, 24.801, -0.580
9.458, 24.874, -0.580
9.375, 24.947, -0.580
9.293, 25.021, -0.580
2.387, 8.070, 0.107
2.351, 8.054, 0.109
2.329, 8.071, 0.109
9.777, 27.439, -0.665
9.665, 27.467, -0.663
9.555, 27.502, -0.661
9.447, 27.541, -0.660
2.833, 9.844, 0.043
2.801, 9.858, 0.043
2.769, 9.872, 0.044
2.737, 9.888, 0.044
2.707, 9.907, 0.044
2.677, 9.928, 0.044
2.654, 9.970, 0.044
2.631, 10.013, 0.043
2.608, 10.058, 0.042
2.324, 9.298, 0.072
2.288, 9.289, 0.074
2.563, 10.270, 0.037
2.549, 10.346, 0.035
2.534, 10.422, 0.033
7.714, 27.758, -0.620
2.113, 9.264, 0.079
2.078, 9.256, 0.080
2.046, 9.260, 0.081
12.639, 31.131, -0.664
12.496, 31.136, -0.661
12.354, 31.142, -0.658
12.214, 31.153, -0.655
12.084, 31.187, -0.652
11.943, 31.194, -0.649
11.802, 31.200, -0.646
11.662, 31.207, -0.642
11.522, 31.214, -0.639
11.382, 31.220, -0.636
11.243, 31.227, -0.633
11.104, 31.233, -0.629
10.952, 31.206, -0.625
10.801, 31.177, -0.621
10.651, 31.148, -0.616
6.451, 19.936, -0.242
10.352, 31.091, -0.608
10.204, 31.063, -0.603
10.058, 31.039, -0.599
9.929, 31.064, -0.597
9.801, 31.089, -0.594
9.672, 31.114, -0.592
9.544, 31.139, -0.589
9.416, 31.164, -0.587
2.289, 9.290, 0.118
2.253, 9.284, 0.119
9.027, 31.217, -0.578
8.887, 31.198, -0.574
8.747, 31.180, -0.571
2.114, 9.264, 0.123
2.079, 9.256, 0.124
2.047, 9.259, 0.125
7.428, 19.160, -0.137
7.361, 19.202, -0.136
7.293, 19.245, -0.135
7.225, 19.287, -0.135
7.158, 19.329, -0.134
7.089, 19.370, -0.131
7.021, 19.413, -0.131
6.953, 19.456, -0.130
6.885, 19.498, -0.129
6.816, 19.541, -0.128
6.748, 19.584, -0.128
6.679, 19.627, -0.127
6.611, 19.670, -0.126
6.542, 19.713, -0.125
6.473, 19.756, -0.125
6.404, 19.800, -0.124
6.334, 19.843, -0.123
6.265, 19.886, -0.123
6.199, 19.941, -0.122
6.130, 19.985, -0.121
6.060, 20.029, -0.121
5.990, 20.073, -0.120
5.920, 20.116, -0.119
5.850, 20.160, -0.118
5.779, 20.204, -0.118
2.253, 9.281, 0.165
5.638, 20.293, -0.116
5.568, 20.339, -0.117
5.497, 20.383, -0.116
2.115, 9.264, 0.168
2.079, 9.256, 0.169
2.047, 9.258, 0.169
7.441, 19.186, -0.026
7.373, 19.228, -0.025
7.306, 19.271, -0.024
7.238, 19.313, -0.023
7.170, 19.355, -0.023
7.102, 19.398, -0.022
7.034, 19.440, -0.021
6.966, 19.483, -0.020
6.897, 19.525, -0.019
6.829, 19.568, -0.018
6.760, 19.611, -0.018
6.691, 19.654, -0.017
6.622, 19.697, -0.016
6.553, 19.740, -0.015
6.484, 19.783, -0.014
6.415, 19.826, -0.013
6.346, 19.870, -0.012
6.276, 19.913, -0.012
6.210, 19.968, -0.011
6.141, 20.011, -0.010
6.071, 20.055, -0.009
6.001, 20.099, -0.008
5.930, 20.142, -0.008
5.860, 20.186, -0.007
5.790, 20.230, -0.006
2.254, 9.282, 0.210
2.218, 9.273, 0.210
5.577, 20.363, -0.003
5.506, 20.407, -0.002
2.116, 9.265, 0.213
2.080, 9.256, 0.213
2.047, 9.256, 0.214
7.446, 19.194, 0.084
7.378, 19.235, 0.085
7.310, 19.277, 0.086
7.242, 19.319, 0.087
7.174, 19.362, 0.088
7.106, 19.404, 0.089
7.038, 19.446, 0.089
6.970, 19.488, 0.090
6.901, 19.531, 0.091
6.832, 19.573, 0.092
6.764, 19.616, 0.093
6.695, 19.658, 0.094
6.626, 19.701, 0.095
6.557, 19.744, 0.096
6.487, 19.787, 0.097
6.418, 19.830, 0.098
6.348, 19.873, 0.099
6.279, 19.916, 0.100
6.213, 19.969, 0.101
6.143, 20.012, 0.102
6.073, 20.055, 0.103
6.002, 20.099, 0.104
5.932, 20.142, 0.105
5.862, 20.186, 0.106
5.791, 20.230, 0.106
5.720, 20.273, 0.107
2.219, 9.273, 0.255
5.579, 20.361, 0.109
5.508, 20.405, 0.110
2.116, 9.265, 0.257
2.081, 9.256, 0.258
2.048, 9.255, 0.258
13.922, 34.047, 0.061
13.798, 34.132, 0.063
13.675, 34.217, 0.065
13.551, 34.302, 0.067
13.426, 34.387, 0.069
13.302, 34.472, 0.067
13.177, 34.558, 0.069
13.052, 34.643, 0.071
